time,source,frame,x,y,theta,cov_xx,cov_yy,cov_xy,runtime_ms,ess,resampling_triggered
11.412,odom,map,-1.57684,-0.499092,-0.17396,0,0,0,,,
11.412,ekf_predict_only,map,-1.57469,-0.534702,-0.174618,1.35057,1.41344,0.00587865,,,
11.412,ekf,map,-1.6077,-0.533799,-0.169321,0.0685705,0.068644,7.36448e-06,0.056958,,
11.412,kf,map,-1.60753,-0.533703,-0.168841,0.0625532,0.0625532,0,0.064584,,
11.412,pf,map,-1.66196,-0.537472,-0.150583,0.0398576,0.0423032,0.000981434,6.41933,524.82,1
11.448,odom,map,-1.56798,-0.500656,-0.175394,0,0,0,,,
11.484,odom,map,-1.55908,-0.502238,-0.176462,0,0,0,,,
11.52,odom,map,-1.55011,-0.503842,-0.177253,0,0,0,,,
11.556,odom,map,-1.5411,-0.505459,-0.177437,0,0,0,,,
11.592,odom,map,-1.53209,-0.507073,-0.177223,0,0,0,,,
11.628,odom,map,-1.52304,-0.508691,-0.176544,0,0,0,,,
11.592,kf,map,-1.56313,-0.541605,-0.170829,0.0623768,0.0623768,0,0.0605,,
11.592,ekf_predict_only,map,-1.5294,-0.542692,-0.170462,1.4509,1.53118,0.00838013,,,
11.592,ekf,map,-1.56327,-0.541709,-0.171497,0.0675726,0.0676372,7.71501e-06,0.059709,,
11.592,pf,map,-1.6143,-0.55035,-0.167502,0.0436118,0.0373523,-0.00158271,8.97508,509.067,1
11.664,odom,map,-1.51394,-0.510311,-0.175467,0,0,0,,,
11.7,odom,map,-1.50471,-0.511939,-0.173766,0,0,0,,,
11.736,odom,map,-1.49547,-0.513552,-0.171906,0,0,0,,,
11.772,odom,map,-1.4861,-0.515168,-0.169685,0,0,0,,,
11.808,odom,map,-1.47655,-0.516375,-0.167109,0,0,0,,,
11.808,ekf,map,-1.50732,-0.551473,-0.161538,0.0686393,0.0687191,1.10769e-05,0.058875,,
11.808,kf,map,-1.5071,-0.551387,-0.160736,0.0625528,0.0625528,0,0.056458,,
11.808,ekf_predict_only,map,-1.47167,-0.552629,-0.154269,1.55143,1.65795,0.0122385,,,
11.808,pf,map,-1.54345,-0.564671,-0.145463,0.0426988,0.0432841,-0.00109128,8.25542,529.934,1
11.844,odom,map,-1.4667,-0.516147,-0.164624,0,0,0,,,
11.88,odom,map,-1.45639,-0.51597,-0.161933,0,0,0,,,
11.916,odom,map,-1.44572,-0.515823,-0.159052,0,0,0,,,
11.952,odom,map,-1.43468,-0.515705,-0.156164,0,0,0,,,
11.988,odom,map,-1.42327,-0.515614,-0.153319,0,0,0,,,
11.988,ekf,map,-1.45226,-0.560262,-0.148655,0.0676274,0.0677032,1.14475e-05,0.0575,,
11.988,kf,map,-1.45182,-0.56026,-0.148164,0.0623767,0.0623767,0,0.065042,,
12.024,odom,map,-1.41151,-0.516737,-0.150325,0,0,0,,,
11.988,ekf_predict_only,map,-1.41208,-0.561896,-0.138931,1.65206,1.7908,0.0168228,,,
11.988,pf,map,-1.48462,-0.564452,-0.13883,0.0428175,0.0428219,-0.00257551,5.425,500.986,1
12,amcl,map,-1.42866,-0.533369,-0.157853,0.120272,0.187112,-0.0159717,,,
12.06,odom,map,-1.39958,-0.518525,-0.147258,0,0,0,,,
12.096,odom,map,-1.38736,-0.52032,-0.144343,0,0,0,,,
12.132,odom,map,-1.37476,-0.522133,-0.141365,0,0,0,,,
12.168,odom,map,-1.36189,-0.523943,-0.138196,0,0,0,,,
12.204,odom,map,-1.34889,-0.52573,-0.134845,0,0,0,,,
12.204,ekf_predict_only,map,-1.33086,-0.573254,-0.119081,1.75302,1.9447,0.0240268,,,
12.204,ekf,map,-1.37719,-0.570997,-0.130517,0.0686875,0.0687957,1.69243e-05,0.878042,,
12.204,kf,map,-1.37648,-0.571088,-0.130183,0.0625527,0.0625527,0,0.064333,,
12.204,pf,map,-1.40412,-0.555944,-0.132661,0.0397826,0.0377744,-0.00381349,5.55079,539.978,1
12.24,odom,map,-1.33556,-0.527515,-0.131526,0,0,0,,,
12.276,odom,map,-1.32173,-0.529319,-0.127943,0,0,0,,,
12.312,odom,map,-1.30762,-0.531109,-0.12438,0,0,0,,,
12.348,odom,map,-1.29338,-0.532864,-0.120861,0,0,0,,,
12.384,odom,map,-1.27885,-0.534601,-0.117107,0,0,0,,,
12.384,ekf,map,-1.30752,-0.579563,-0.112762,0.0676574,0.0677693,1.70837e-05,0.06375,,
12.384,kf,map,-1.30687,-0.579664,-0.112511,0.0623767,0.0623767,0,0.10325,,
12.42,odom,map,-1.2641,-0.536307,-0.113276,0,0,0,,,
12.384,ekf_predict_only,map,-1.25616,-0.582191,-0.0996605,1.85393,2.1041,0.0313782,,,
12.384,pf,map,-1.34452,-0.575077,-0.101631,0.0430121,0.0420382,-0.00242035,4.85729,553.607,1
12.456,odom,map,-1.24909,-0.537986,-0.109459,0,0,0,,,
12.492,odom,map,-1.23403,-0.539611,-0.105465,0,0,0,,,
12.528,odom,map,-1.21896,-0.541176,-0.101429,0,0,0,,,
12.564,odom,map,-1.20388,-0.54268,-0.0973545,0,0,0,,,
12.6,odom,map,-1.18895,-0.544106,-0.0931626,0,0,0,,,
12.6,ekf_predict_only,map,-1.167,-0.591106,-0.0751776,1.95498,2.28811,0.0408236,,,
12.6,ekf,map,-1.21949,-0.588617,-0.0891936,0.0687109,0.0688689,2.26043e-05,0.062291,,
12.6,kf,map,-1.21915,-0.588728,-0.0890239,0.0625527,0.0625527,0,0.057042,,
12.6,pf,map,-1.27301,-0.599039,-0.0821398,0.0374816,0.0407291,0.000443657,4.95771,502.168,1
12.636,odom,map,-1.17408,-0.545465,-0.0890577,0,0,0,,,
12.672,odom,map,-1.15927,-0.546756,-0.0848596,0,0,0,,,
12.708,odom,map,-1.14452,-0.547979,-0.0805775,0,0,0,,,
12.744,odom,map,-1.12978,-0.549138,-0.0764009,0,0,0,,,
12.78,odom,map,-1.11519,-0.550224,-0.0721961,0,0,0,,,
12.816,odom,map,-1.10139,-0.552625,-0.0683268,0,0,0,,,
12.816,ekf_predict_only,map,-1.08051,-0.597621,-0.0495331,2.05584,2.48396,0.0501494,,,
12.816,ekf,map,-1.13213,-0.59539,-0.0641254,0.0689581,0.0691363,2.32705e-05,0.103166,,
12.816,kf,map,-1.13209,-0.595509,-0.0640155,0.0625774,0.0625774,0,0.056708,,
12.801,amcl,map,-1.12231,-0.581391,-0.0802335,0.101454,0.161917,-0.0254991,,,
12.816,pf,map,-1.18131,-0.596409,-0.0481492,0.041445,0.0345296,-0.00204645,8.63496,527.604,1
12.852,odom,map,-1.08869,-0.557156,-0.0650519,0,0,0,,,
12.888,odom,map,-1.07611,-0.561648,-0.0617985,0,0,0,,,
12.924,odom,map,-1.0637,-0.566097,-0.0585985,0,0,0,,,
12.96,odom,map,-1.05154,-0.570499,-0.0552618,0,0,0,,,
12.996,odom,map,-1.03947,-0.574863,-0.0518348,0,0,0,,,
12.996,ekf_predict_only,map,-1.0127,-0.600983,-0.0258723,2.15632,2.66949,0.0570814,,,
12.996,kf,map,-1.06231,-0.59917,-0.0419475,0.0623802,0.0623802,0,0.357791,,
13.032,odom,map,-1.02604,-0.575943,-0.0472721,0,0,0,,,
12.996,ekf,map,-1.06216,-0.599094,-0.0421125,0.0676719,0.0678265,1.80355e-05,0.058542,,
12.996,pf,map,-1.10724,-0.596529,-0.0366096,0.0371154,0.0435561,-0.00119376,16.1834,537.77,1
13.068,odom,map,-1.01258,-0.576548,-0.0423817,0,0,0,,,
13.104,odom,map,-0.999223,-0.577079,-0.0371252,0,0,0,,,
13.14,odom,map,-0.985863,-0.57754,-0.0317653,0,0,0,,,
13.176,odom,map,-0.972569,-0.577926,-0.0262527,0,0,0,,,
13.212,odom,map,-0.959364,-0.578235,-0.0205286,0,0,0,,,
13.212,ekf_predict_only,map,-0.933556,-0.603031,0.00866252,2.25662,2.88148,0.0643689,,,
13.212,ekf,map,-0.981492,-0.60148,-0.0102567,0.0686564,0.0688407,1.81626e-05,0.066875,,
13.212,kf,map,-0.981689,-0.601558,-0.00996373,0.0625532,0.0625532,0,0.14325,,
13.212,pf,map,-1.0229,-0.593275,0.0128499,0.0417796,0.039829,-0.000345347,4.63125,531.974,1
13.248,odom,map,-0.946171,-0.578468,-0.0147728,0,0,0,,,
13.284,odom,map,-0.93311,-0.578622,-0.00851732,0,0,0,,,
13.32,odom,map,-0.920137,-0.578684,-0.000723625,0,0,0,,,
13.356,odom,map,-0.907183,-0.578637,0.00817787,0,0,0,,,
13.392,odom,map,-0.894353,-0.578471,0.0178408,0,0,0,,,
13.428,odom,map,-0.881585,-0.57818,0.0277814,0,0,0,,,
13.392,kf,map,-0.916544,-0.60123,0.0317172,0.0623768,0.0623768,0,0.058542,,
13.392,ekf,map,-0.916373,-0.601227,0.0309552,0.0676226,0.0677788,1.26537e-05,0.055417,,
13.392,ekf_predict_only,map,-0.869702,-0.602477,0.0583656,2.35654,3.08181,0.0686953,,,
13.392,pf,map,-0.955114,-0.601677,0.0379988,0.0361012,0.0412284,-0.00168347,7.567,522.208,1
13.464,odom,map,-0.868779,-0.577759,0.0381972,0,0,0,,,
13.5,odom,map,-0.856038,-0.577198,0.0498651,0,0,0,,,
13.536,odom,map,-0.843316,-0.576485,0.0622266,0,0,0,,,
13.572,odom,map,-0.830708,-0.575619,0.0750587,0,0,0,,,
13.608,ekf,map,-0.83998,-0.597055,0.100685,0.0686765,0.0688562,1.01513e-05,0.056167,,
13.608,odom,map,-0.818394,-0.575092,0.0878043,0,0,0,,,
13.608,ekf_predict_only,map,-0.794242,-0.598068,0.136039,2.45591,3.31244,0.0702871,,,
13.608,kf,map,-0.840122,-0.597113,0.101666,0.0625528,0.0625528,0,0.057167,,
13.602,amcl,map,-0.83887,-0.58622,0.070766,0.0882195,0.14236,-0.010852,,,
13.608,pf,map,-0.869522,-0.580165,0.103667,0.0422419,0.0377981,-0.00107818,7.97671,520.275,1
13.644,odom,map,-0.806975,-0.576161,0.100532,0,0,0,,,
13.68,odom,map,-0.795723,-0.577092,0.11414,0,0,0,,,
13.716,odom,map,-0.784708,-0.577888,0.128385,0,0,0,,,
13.752,odom,map,-0.773763,-0.578528,0.142831,0,0,0,,,
13.788,odom,map,-0.762971,-0.579022,0.157666,0,0,0,,,
13.824,odom,map,-0.7516,-0.577888,0.173513,0,0,0,,,
13.788,kf,map,-0.77962,-0.589134,0.176006,0.0623767,0.0623767,0,0.061625,,
13.788,ekf,map,-0.779454,-0.589049,0.175056,0.0676486,0.0677964,4.34243e-06,0.152042,,
13.788,ekf_predict_only,map,-0.7353,-0.59,0.218008,2.55487,3.52392,0.0664396,,,
13.788,pf,map,-0.828734,-0.58431,0.18092,0.0434066,0.0366657,-0.00187047,9.12475,525.768,1
13.86,odom,map,-0.739983,-0.575754,0.190079,0,0,0,,,
