time,source,x,y,theta
103.896,pf,2.63521,-1.51013,0.62641
103.932,odom,2.63166,-1.50742,0.636084
103.932,ekf,2.63166,-1.50741,0.636017
103.932,kf,2.63165,-1.50739,0.636017
103.932,pf,2.63611,-1.50989,0.647436
103.968,ekf,2.62868,-1.50968,0.665427
103.968,kf,2.62866,-1.50966,0.665427
103.968,odom,2.62868,-1.50969,0.665467
103.968,pf,2.62443,-1.50463,0.668009
104.004,ekf,2.62582,-1.51199,0.69452
104.004,kf,2.62582,-1.51196,0.69452
104.004,odom,2.62581,-1.51201,0.694645
104.004,pf,2.61976,-1.51247,0.690288
104.001,amcl,0.629356,-1.9385,0.718741
104.04,odom,2.62312,-1.51431,0.723462
104.04,ekf,2.62313,-1.5143,0.723366
104.04,kf,2.62315,-1.51425,0.723366
104.04,pf,2.61254,-1.52395,0.721442
104.076,odom,2.62059,-1.51662,0.752153
104.076,ekf,2.62058,-1.51661,0.752117
104.076,kf,2.62058,-1.51658,0.752117
104.076,pf,2.60685,-1.53031,0.75399
104.112,odom,2.61822,-1.5189,0.780692
104.112,ekf,2.61823,-1.51888,0.780633
104.112,kf,2.61824,-1.51884,0.780633
104.112,pf,2.61043,-1.51993,0.776948
104.148,ekf,2.61604,-1.52111,0.808649
104.148,kf,2.61604,-1.52107,0.808649
104.148,odom,2.61604,-1.52112,0.80883
104.148,pf,2.62524,-1.53023,0.80839
104.184,ekf,2.61399,-1.52331,0.836176
104.184,kf,2.614,-1.52328,0.836176
104.184,odom,2.614,-1.52332,0.836302
104.184,pf,2.6235,-1.52052,0.840515
104.22,ekf,2.61202,-1.52555,0.863282
104.22,kf,2.61201,-1.52554,0.863282
104.22,odom,2.61203,-1.52556,0.863402
104.22,pf,2.61428,-1.52596,0.866909
104.256,odom,2.61016,-1.52781,0.890186
104.256,ekf,2.61016,-1.52779,0.890088
104.256,kf,2.61016,-1.52777,0.890088
104.256,pf,2.61965,-1.53601,0.893799
104.292,odom,2.60851,-1.5299,0.916571
104.292,kf,2.60851,-1.52986,0.916509
104.292,ekf,2.60851,-1.52989,0.916509
104.292,pf,2.60888,-1.53547,0.929936
104.328,odom,2.60698,-1.53194,0.942685
104.328,ekf,2.60698,-1.53193,0.942632
104.328,kf,2.60698,-1.53191,0.942632
104.328,pf,2.60857,-1.53582,0.945118
104.364,odom,2.60553,-1.534,0.968241
104.364,kf,2.60552,-1.53398,0.968188
104.364,ekf,2.60553,-1.53399,0.968188
104.364,pf,2.60368,-1.5355,0.958687
104.4,ekf,2.60422,-1.53595,0.993345
104.4,odom,2.60422,-1.53596,0.993383
104.4,kf,2.60421,-1.53594,0.993345
104.4,pf,2.58754,-1.55339,0.990988
104.4,amcl,0.584068,-1.97591,1.00811
104.436,odom,2.60302,-1.53785,1.01822
104.436,ekf,2.60302,-1.53784,1.01815
104.436,kf,2.60302,-1.53781,1.01815
104.436,pf,2.59763,-1.54887,1.01936
104.472,ekf,2.60194,-1.53964,1.04246
104.472,kf,2.60193,-1.53962,1.04246
104.472,odom,2.60194,-1.53964,1.04253
104.472,pf,2.59199,-1.54116,1.04292
104.508,odom,2.60095,-1.54139,1.06651
104.508,ekf,2.60095,-1.54138,1.06632
104.508,kf,2.60096,-1.54134,1.06632
104.508,pf,2.58763,-1.54206,1.07834
104.544,odom,2.60009,-1.543,1.08971
104.544,kf,2.60009,-1.54295,1.08949
104.544,ekf,2.60009,-1.54299,1.08949
104.544,pf,2.59255,-1.54576,1.10392
104.58,ekf,2.59927,-1.54459,1.11205
104.58,kf,2.59927,-1.54457,1.11205
104.58,odom,2.59928,-1.54459,1.11221
104.58,pf,2.6034,-1.53851,1.12355
104.616,odom,2.5986,-1.546,1.13378
104.616,kf,2.5986,-1.54597,1.13358
104.616,ekf,2.5986,-1.54599,1.13358
104.616,pf,2.58482,-1.55318,1.14453
104.652,ekf,2.59798,-1.54735,1.15493
104.652,odom,2.59798,-1.54736,1.15499
104.652,kf,2.59798,-1.54734,1.15493
104.652,pf,2.57953,-1.54448,1.16087
104.688,ekf,2.59741,-1.54869,1.17602
104.688,kf,2.59742,-1.54865,1.17602
104.688,odom,2.5974,-1.54871,1.17622
104.688,pf,2.59695,-1.54805,1.16706
104.724,odom,2.59694,-1.54985,1.19662
104.724,ekf,2.59694,-1.54984,1.19644
104.724,kf,2.59695,-1.54981,1.19644
104.724,pf,2.58502,-1.55121,1.19302
104.76,ekf,2.59655,-1.55086,1.21621
104.76,kf,2.59656,-1.55082,1.21621
104.76,odom,2.59655,-1.55087,1.21645
104.76,pf,2.59727,-1.56231,1.21065
104.796,ekf,2.59622,-1.55178,1.23557
104.796,kf,2.59623,-1.55176,1.23557
104.796,odom,2.59622,-1.55179,1.2357
104.796,pf,2.60351,-1.56015,1.22977
104.832,pf,2.60328,-1.55353,1.24941
104.802,amcl,0.57117,-1.99334,1.24041
104.832,ekf,2.59595,-1.55259,1.2545
104.832,kf,2.59595,-1.55258,1.2545
104.832,odom,2.59595,-1.5526,1.25459
104.868,odom,2.59571,-1.55335,1.27302
104.868,kf,2.59571,-1.55334,1.27289
104.868,ekf,2.59571,-1.55335,1.27289
104.868,pf,2.59527,-1.55168,1.28092
104.904,odom,2.59551,-1.55402,1.29076
104.904,kf,2.59551,-1.55401,1.29065
104.904,pf,2.59453,-1.56124,1.28603
104.904,ekf,2.59551,-1.55402,1.29065
104.94,kf,2.59533,-1.55467,1.30791
104.94,odom,2.59533,-1.55468,1.30798
104.94,ekf,2.59533,-1.55468,1.30791
104.94,pf,2.5947,-1.56074,1.30077
104.976,ekf,2.59516,-1.55531,1.32468
104.976,kf,2.59516,-1.55531,1.32468
104.976,odom,2.59516,-1.55531,1.32479
104.976,pf,2.59184,-1.55765,1.3222
105.012,kf,2.59512,-1.55549,1.33639
105.012,odom,2.59509,-1.5556,1.34058
105.012,ekf,2.5951,-1.55556,1.33639
105.012,pf,2.5884,-1.5589,1.3449
105.048,odom,2.59509,-1.5556,1.35383
105.048,ekf,2.59509,-1.55559,1.34717
105.048,kf,2.5951,-1.55556,1.34717
105.048,pf,2.5932,-1.56852,1.34771
105.084,odom,2.59509,-1.5556,1.36449
105.084,ekf,2.59509,-1.5556,1.35788
105.084,kf,2.5951,-1.55558,1.35788
105.084,pf,2.59533,-1.58287,1.36278
105.12,odom,2.59509,-1.5556,1.37256
105.12,ekf,2.59509,-1.5556,1.36695
105.12,kf,2.59509,-1.55559,1.36695
105.12,pf,2.59551,-1.575,1.37253
105.156,odom,2.59509,-1.5556,1.37804
105.156,ekf,2.59509,-1.5556,1.3738
105.156,kf,2.59509,-1.5556,1.3738
105.156,pf,2.61248,-1.55752,1.3753
105.192,odom,2.59509,-1.5556,1.38092
105.192,ekf,2.59509,-1.5556,1.3782
105.192,kf,2.59509,-1.5556,1.3782
105.192,pf,2.61445,-1.56989,1.37198
105.228,odom,2.59509,-1.5556,1.3814
105.228,ekf,2.59509,-1.5556,1.38018
105.228,kf,2.59509,-1.5556,1.38018
105.228,pf,2.59847,-1.56483,1.36439
105.264,odom,2.59509,-1.5556,1.3814
105.264,kf,2.59509,-1.5556,1.38094
105.264,ekf,2.59509,-1.5556,1.38094
105.264,pf,2.59885,-1.56561,1.37887
105.3,kf,2.59509,-1.5556,1.38123
105.3,odom,2.59509,-1.5556,1.3814
105.3,ekf,2.59509,-1.5556,1.38123
105.3,pf,2.59475,-1.56957,1.37477
105.336,ekf,2.59509,-1.5556,1.38134
105.336,kf,2.59509,-1.5556,1.38134
105.336,odom,2.59509,-1.5556,1.3814
105.336,pf,2.59998,-1.56713,1.37314
105.372,odom,2.59509,-1.5556,1.3814
105.372,kf,2.59509,-1.5556,1.38138
105.372,ekf,2.59509,-1.5556,1.38138
105.372,pf,2.59627,-1.55742,1.3809
105.408,ekf,2.59509,-1.5556,1.38139
105.408,kf,2.59509,-1.5556,1.38139
105.408,odom,2.59509,-1.5556,1.3814
105.408,pf,2.59267,-1.55132,1.36897
105.444,kf,2.59509,-1.5556,1.3814
105.444,odom,2.59509,-1.5556,1.3814
105.444,ekf,2.59509,-1.5556,1.3814
105.444,pf,2.59194,-1.5622,1.37622
105.48,ekf,2.59509,-1.5556,1.3814
105.48,kf,2.59509,-1.5556,1.3814
105.48,odom,2.59509,-1.5556,1.3814
105.48,pf,2.59642,-1.56022,1.3716
105.516,odom,2.59509,-1.5556,1.3814
105.516,ekf,2.59509,-1.5556,1.3814
105.516,kf,2.59509,-1.5556,1.3814
105.516,pf,2.5925,-1.56615,1.38347
105.552,odom,2.59509,-1.5556,1.3814
105.552,ekf,2.59509,-1.5556,1.3814
105.552,kf,2.59509,-1.5556,1.3814
105.552,pf,2.5967,-1.56535,1.38371
105.588,odom,2.59509,-1.5556,1.3814
105.588,ekf,2.59509,-1.5556,1.3814
105.588,kf,2.59509,-1.5556,1.3814
105.588,pf,2.6013,-1.55567,1.38426
105.624,ekf,2.59509,-1.5556,1.3814
105.624,kf,2.59509,-1.5556,1.3814
105.624,odom,2.59509,-1.5556,1.3814
105.624,pf,2.59355,-1.53803,1.38589
105.66,ekf,2.59509,-1.5556,1.3814
105.66,odom,2.59509,-1.5556,1.3814
105.66,kf,2.59509,-1.5556,1.3814
105.66,pf,2.60182,-1.54984,1.38228
105.696,kf,2.59509,-1.5556,1.3814
105.696,ekf,2.59509,-1.5556,1.3814
105.696,odom,2.59509,-1.5556,1.3814
105.696,pf,2.5946,-1.55095,1.37835
105.732,odom,2.59509,-1.5556,1.3814
105.732,kf,2.59509,-1.5556,1.3814
105.732,ekf,2.59509,-1.5556,1.3814
105.732,pf,2.60531,-1.54502,1.39162
105.768,odom,2.59509,-1.5556,1.3814
105.768,kf,2.59509,-1.5556,1.3814
105.768,ekf,2.59509,-1.5556,1.3814
105.768,pf,2.60546,-1.5478,1.3912
105.804,ekf,2.59509,-1.5556,1.3814
105.804,odom,2.59509,-1.5556,1.3814
105.804,kf,2.59509,-1.5556,1.3814
105.804,pf,2.59165,-1.54088,1.38635
105.84,odom,2.59509,-1.5556,1.3814
105.84,kf,2.59509,-1.5556,1.3814
105.84,pf,2.59717,-1.5493,1.39461
105.84,ekf,2.59509,-1.5556,1.3814
105.876,odom,2.59509,-1.5556,1.3814
105.876,ekf,2.59509,-1.5556,1.3814
105.876,kf,2.59509,-1.5556,1.3814
105.876,pf,2.59773,-1.56289,1.38681
105.912,ekf,2.59509,-1.5556,1.3814
105.912,odom,2.59509,-1.5556,1.3814
105.912,kf,2.59509,-1.5556,1.3814
105.912,pf,2.59276,-1.56623,1.3759
105.948,pf,2.59849,-1.558,1.38132
105.948,ekf,2.59509,-1.5556,1.3814
105.948,kf,2.59509,-1.5556,1.3814
105.948,odom,2.59509,-1.5556,1.3814
105.984,ekf,2.59509,-1.5556,1.3814
105.984,kf,2.59509,-1.5556,1.3814
105.984,odom,2.59509,-1.5556,1.3814
105.984,pf,2.575,-1.55984,1.3899
106.02,ekf,2.59509,-1.5556,1.3814
106.02,odom,2.59509,-1.5556,1.3814
106.02,kf,2.59509,-1.5556,1.3814
106.02,pf,2.57521,-1.57221,1.38094
106.056,odom,2.59509,-1.5556,1.3814
106.056,ekf,2.59509,-1.5556,1.3814
106.056,kf,2.59509,-1.5556,1.3814
106.056,pf,2.58202,-1.56584,1.38581
106.092,odom,2.59509,-1.5556,1.3814
106.092,ekf,2.59509,-1.5556,1.3814
106.092,kf,2.59509,-1.5556,1.3814
106.092,pf,2.59492,-1.55815,1.38945
106.128,odom,2.59509,-1.5556,1.3814
106.128,ekf,2.59509,-1.5556,1.3814
106.128,kf,2.59509,-1.5556,1.3814
106.128,pf,2.59659,-1.56308,1.38655
106.164,ekf,2.59509,-1.5556,1.3814
106.164,kf,2.59509,-1.5556,1.3814
106.164,odom,2.59509,-1.5556,1.3814
106.164,pf,2.5953,-1.58026,1.38351
106.2,odom,2.59509,-1.5556,1.3814
106.2,ekf,2.59509,-1.5556,1.3814
106.2,kf,2.59509,-1.5556,1.3814
106.2,pf,2.59999,-1.56916,1.37629
106.236,ekf,2.59509,-1.5556,1.3814
106.236,kf,2.59509,-1.5556,1.3814
106.236,odom,2.59509,-1.5556,1.3814
106.236,pf,2.59255,-1.56252,1.37635
106.272,odom,2.59509,-1.5556,1.3814
106.272,kf,2.59509,-1.5556,1.3814
106.272,ekf,2.59509,-1.5556,1.3814
106.272,pf,2.58483,-1.55025,1.37852
106.308,odom,2.59509,-1.5556,1.3814
106.308,ekf,2.59509,-1.5556,1.3814
106.308,kf,2.59509,-1.5556,1.3814
106.308,pf,2.59573,-1.53812,1.38424
106.344,odom,2.59509,-1.5556,1.3814
106.344,kf,2.59509,-1.5556,1.3814
106.344,ekf,2.59509,-1.5556,1.3814
106.344,pf,2.60763,-1.55126,1.38801
106.38,odom,2.59509,-1.5556,1.3814
106.38,kf,2.59509,-1.5556,1.3814
106.38,ekf,2.59509,-1.5556,1.3814
106.38,pf,2.6182,-1.54827,1.38198
106.416,odom,2.59509,-1.5556,1.3814
106.416,ekf,2.59509,-1.5556,1.3814
106.416,kf,2.59509,-1.5556,1.3814
106.416,pf,2.62335,-1.56022,1.3849
106.452,odom,2.59509,-1.5556,1.3814
106.452,ekf,2.59509,-1.5556,1.3814
106.452,kf,2.59509,-1.5556,1.3814
106.452,pf,2.61448,-1.54424,1.37768
106.488,pf,2.59409,-1.54899,1.37301
106.488,ekf,2.59509,-1.5556,1.3814
106.488,kf,2.59509,-1.5556,1.3814
106.488,odom,2.59509,-1.5556,1.3814
106.524,odom,2.59509,-1.5556,1.3814
106.524,ekf,2.59509,-1.5556,1.3814
106.524,kf,2.59509,-1.5556,1.3814
106.524,pf,2.59668,-1.54352,1.37735
106.56,odom,2.59509,-1.5556,1.3814
106.56,kf,2.59509,-1.5556,1.3814
106.56,ekf,2.59509,-1.5556,1.3814
106.56,pf,2.60228,-1.56332,1.37452
106.596,odom,2.59509,-1.5556,1.3814
106.596,kf,2.59509,-1.5556,1.3814
106.596,ekf,2.59509,-1.5556,1.3814
106.596,pf,2.59858,-1.5598,1.37319
106.632,odom,2.59509,-1.5556,1.3814
106.632,ekf,2.59509,-1.5556,1.3814
106.632,kf,2.59509,-1.5556,1.3814
106.632,pf,2.59751,-1.55944,1.3724
106.668,ekf,2.59509,-1.5556,1.3814
106.668,odom,2.59509,-1.5556,1.3814
106.668,kf,2.59509,-1.5556,1.3814
106.668,pf,2.59328,-1.56689,1.3826
106.704,odom,2.59509,-1.5556,1.3814
106.704,kf,2.59509,-1.5556,1.3814
106.704,ekf,2.59509,-1.5556,1.3814
106.704,pf,2.59657,-1.56673,1.38288
106.74,ekf,2.59509,-1.5556,1.3814
106.74,kf,2.59509,-1.5556,1.3814
106.74,odom,2.59509,-1.5556,1.3814
106.74,pf,2.5906,-1.56832,1.38527
106.776,odom,2.59509,-1.5556,1.3814
106.776,ekf,2.59509,-1.5556,1.3814
106.776,pf,2.5884,-1.56797,1.38134
106.776,kf,2.59509,-1.5556,1.3814
106.812,ekf,2.59509,-1.5556,1.3814
106.812,kf,2.59509,-1.5556,1.3814
106.812,odom,2.59509,-1.5556,1.3814
106.812,pf,2.60117,-1.56446,1.38321
106.848,odom,2.59509,-1.5556,1.3814
106.848,ekf,2.59509,-1.5556,1.3814
106.848,kf,2.59509,-1.5556,1.3814
106.848,pf,2.59947,-1.56847,1.38136
106.884,ekf,2.59509,-1.5556,1.3814
106.884,kf,2.59509,-1.5556,1.3814
106.884,odom,2.59509,-1.5556,1.3814
106.884,pf,2.60387,-1.56004,1.38204
106.92,odom,2.59509,-1.5556,1.3814
106.92,ekf,2.59509,-1.5556,1.3814
106.92,kf,2.59509,-1.5556,1.3814
106.92,pf,2.59558,-1.54983,1.39134
106.956,odom,2.59509,-1.5556,1.3814
106.956,ekf,2.59509,-1.5556,1.3814
106.956,kf,2.59509,-1.5556,1.3814
106.956,pf,2.59209,-1.54686,1.3891
106.992,ekf,2.59509,-1.5556,1.3814
106.992,kf,2.59509,-1.5556,1.3814
106.992,odom,2.59509,-1.5556,1.3814
106.992,pf,2.59015,-1.55839,1.38772
107.028,odom,2.59509,-1.5556,1.3814
107.028,kf,2.59509,-1.5556,1.3814
107.028,ekf,2.59509,-1.5556,1.3814
107.028,pf,2.5991,-1.56242,1.3791
107.064,odom,2.59509,-1.5556,1.3814
107.064,kf,2.59509,-1.5556,1.3814
107.064,ekf,2.59509,-1.5556,1.3814
107.064,pf,2.59061,-1.55415,1.39036
107.1,odom,2.59509,-1.5556,1.3814
107.1,ekf,2.59509,-1.5556,1.3814
107.1,pf,2.58425,-1.55775,1.3921
107.1,kf,2.59509,-1.5556,1.3814
107.136,odom,2.59509,-1.5556,1.3814
107.136,kf,2.59509,-1.5556,1.3814
107.136,ekf,2.59509,-1.5556,1.3814
107.136,pf,2.59132,-1.57234,1.38201
107.172,odom,2.59509,-1.5556,1.3814
107.172,pf,2.60399,-1.55953,1.3851
107.172,ekf,2.59509,-1.5556,1.3814
107.172,kf,2.59509,-1.5556,1.3814
107.208,odom,2.59509,-1.5556,1.3814
107.208,ekf,2.59509,-1.5556,1.3814
107.208,kf,2.59509,-1.5556,1.3814
107.208,pf,2.59184,-1.5594,1.38478
107.244,kf,2.59509,-1.5556,1.3814
107.244,odom,2.59509,-1.5556,1.3814
107.244,ekf,2.59509,-1.5556,1.3814
107.244,pf,2.60518,-1.57474,1.38191
107.28,ekf,2.59509,-1.5556,1.3814
107.28,odom,2.59509,-1.5556,1.3814
107.28,kf,2.59509,-1.5556,1.3814
107.28,pf,2.59176,-1.57215,1.38218
107.316,odom,2.59509,-1.5556,1.3814
107.316,kf,2.59509,-1.5556,1.3814
107.316,ekf,2.59509,-1.5556,1.3814
107.316,pf,2.59014,-1.56155,1.39374
107.352,ekf,2.59509,-1.5556,1.3814
107.352,kf,2.59509,-1.5556,1.3814
107.352,odom,2.59509,-1.5556,1.3814
107.352,pf,2.58379,-1.56102,1.37677
107.388,odom,2.59509,-1.5556,1.3814
107.388,kf,2.59509,-1.5556,1.3814
107.388,ekf,2.59509,-1.5556,1.3814
107.388,pf,2.59173,-1.57083,1.37293
107.424,ekf,2.59509,-1.5556,1.3814
107.424,kf,2.59509,-1.5556,1.3814
107.424,odom,2.59509,-1.5556,1.3814
107.424,pf,2.58074,-1.56617,1.37748
107.46,odom,2.59509,-1.5556,1.3814
107.46,ekf,2.59509,-1.5556,1.3814
107.46,kf,2.59509,-1.5556,1.3814
107.46,pf,2.58265,-1.56597,1.37103
107.496,ekf,2.59509,-1.5556,1.3814
107.496,kf,2.59509,-1.5556,1.3814
107.496,odom,2.59509,-1.5556,1.3814
107.496,pf,2.58819,-1.56719,1.38154
107.532,odom,2.59509,-1.5556,1.3814
107.532,ekf,2.59509,-1.5556,1.3814
107.532,kf,2.59509,-1.5556,1.3814
107.532,pf,2.60226,-1.56714,1.38978
107.568,odom,2.59509,-1.5556,1.3814
107.568,ekf,2.59509,-1.5556,1.3814
107.568,kf,2.59509,-1.5556,1.3814
107.568,pf,2.60343,-1.54302,1.3907
107.604,odom,2.59509,-1.5556,1.3814
107.604,ekf,2.59509,-1.5556,1.3814
107.604,kf,2.59509,-1.5556,1.3814
107.604,pf,2.59313,-1.55455,1.39296
107.64,odom,2.59509,-1.5556,1.3814
107.64,kf,2.59509,-1.5556,1.3814
107.64,ekf,2.59509,-1.5556,1.3814
107.64,pf,2.5989,-1.53973,1.38294
107.676,odom,2.59509,-1.5556,1.3814
107.676,ekf,2.59509,-1.5556,1.3814
107.676,kf,2.59509,-1.5556,1.3814
107.676,pf,2.60383,-1.54357,1.38009
107.712,ekf,2.59509,-1.5556,1.3814
107.712,kf,2.59509,-1.5556,1.3814
107.712,odom,2.59509,-1.5556,1.3814
107.712,pf,2.60611,-1.55869,1.38126
107.748,odom,2.59509,-1.5556,1.3814
107.748,ekf,2.59509,-1.5556,1.3814
107.748,kf,2.59509,-1.5556,1.3814
107.748,pf,2.60063,-1.55794,1.37524
107.784,odom,2.59509,-1.5556,1.3814
107.784,kf,2.59509,-1.5556,1.3814
107.784,ekf,2.59509,-1.5556,1.3814
107.784,pf,2.58717,-1.54937,1.38628
107.82,ekf,2.59509,-1.5556,1.3814
107.82,kf,2.59509,-1.5556,1.3814
107.82,odom,2.59509,-1.5556,1.3814
107.82,pf,2.5849,-1.54856,1.38823
107.856,odom,2.59509,-1.5556,1.3814
107.856,ekf,2.59509,-1.5556,1.3814
107.856,kf,2.59509,-1.5556,1.3814
107.856,pf,2.59748,-1.54206,1.38201
107.892,odom,2.59509,-1.5556,1.3814
107.892,ekf,2.59509,-1.5556,1.3814
107.892,kf,2.59509,-1.5556,1.3814
107.892,pf,2.60309,-1.5528,1.37484
107.928,pf,2.59333,-1.55932,1.37764
107.928,ekf,2.59509,-1.5556,1.3814
107.928,odom,2.59509,-1.5556,1.3814
107.928,kf,2.59509,-1.5556,1.3814
107.964,ekf,2.59509,-1.5556,1.3814
107.964,odom,2.59509,-1.5556,1.3814
107.964,kf,2.59509,-1.5556,1.3814
107.964,pf,2.5852,-1.56215,1.37031
108,odom,2.59509,-1.5556,1.3814
108,ekf,2.59509,-1.5556,1.3814
108,kf,2.59509,-1.5556,1.3814
108,pf,2.59244,-1.55192,1.37244
